db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	mibig_id	neighbours	taxid	lineage
ADD0303	gold	FRY77_09875_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	NAO96319.1	1595.0	1991.0	(538553, 539741, '(+)')	FRY77_09875	WJPH01000003	BGC0002117	['FRY77_09875_PCP.2']	2600296	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Halomonadaceae', 'genus': 'Halomonas', 'species': 'Halomonas sp. MG34'}
ADD0304	gold	FRY77_09880_AMP-binding.1	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	1	NAO96320.1	507.0	901.0	(541865, 543047, '(+)')	FRY77_09880	WJPH01000003	BGC0002117	['FRY77_09880_Condensation_LCL.1', 'FRY77_09880_PCP.1', 'FRY77_09880_Condensation_Dual.1', 'FRY77_09880_Condensation_DCL.1', 'FRY77_09880_Thioesterase.1']	2600296	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Halomonadaceae', 'genus': 'Halomonas', 'species': 'Halomonas sp. MG34'}
ADD0305	gold	FRY77_09880_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	NAO96320.1	1564.0	1966.0	(545036, 546242, '(+)')	FRY77_09880	WJPH01000003	BGC0002117	['FRY77_09880_Condensation_LCL.2', 'FRY77_09880_PCP.2']	2600296	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Halomonadaceae', 'genus': 'Halomonas', 'species': 'Halomonas sp. MG34'}
ADD0306	gold	FRY77_09880_AMP-binding.3	serine	C([C@@H](C(=O)O)N)O	3	NAO96320.1	2648.0	3044.0	(548288, 549476, '(+)')	FRY77_09880	WJPH01000003	BGC0002117	['FRY77_09880_PCP.3']	2600296	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Halomonadaceae', 'genus': 'Halomonas', 'species': 'Halomonas sp. MG34'}
ADD0307	gold	FRY77_09880_AMP-binding.4	N5-hydroxyornithine	C(C[C@@H](C(=O)O)N)CNO	4	NAO96320.1	3708.0	4107.0	(551468, 552665, '(+)')	FRY77_09880	WJPH01000003	BGC0002117	['FRY77_09880_PCP.4']	2600296	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Oceanospirillales', 'family': 'Halomonadaceae', 'genus': 'Halomonas', 'species': 'Halomonas sp. MG34'}
ADD0318	gold	steA_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QNL34616.1	480.0	870.0	(21440, 22610, '(+)')	steA	MT080808	BGC0002092	['steA_Condensation_Starter.1', 'steA_PCP.1', 'steA_Condensation_Dual.1']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0319	gold	steA_AMP-binding.2	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	2	QNL34616.1	1543.0	1943.0	(24629, 25829, '(+)')	steA	MT080808	BGC0002092	['steA_PCP.2']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0320	gold	steB_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	QNL34617.1	552.0	957.0	(28313, 29528, '(+)')	steB	MT080808	BGC0002092	['steB_Condensation_Dual.1', 'steB_PCP.1']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0321	gold	steB_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	QNL34617.1	1635.0	2023.0	(31562, 32726, '(+)')	steB	MT080808	BGC0002092	['steB_Condensation_Dual.2', 'steB_PCP.2']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0322	gold	steB_AMP-binding.3	leucine	CC(C)C[C@@H](C(=O)O)N	3	QNL34617.1	2698.0	3085.0	(34751, 35912, '(+)')	steB	MT080808	BGC0002092	['steB_Condensation_Dual.3', 'steB_PCP.3']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0323	gold	steB_AMP-binding.4	serine	C([C@@H](C(=O)O)N)O	4	QNL34617.1	3760.0	4160.0	(37937, 39137, '(+)')	steB	MT080808	BGC0002092	['steB_Condensation_Dual.4', 'steB_PCP.4']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0324	gold	steC_AMP-binding.4	leucine	CC(C)C[C@@H](C(=O)O)N	4	QNL34618.1	3745.0	4140.0	(50905, 52090, '(+)')	steC	MT080808	BGC0002092	['steC_PCP.4']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0325	gold	steC_AMP-binding.5	glutamic acid	C(CC(=O)O)[C@@H](C(=O)O)N	5	QNL34618.1	4796.0	5195.0	(54058, 55255, '(+)')	steC	MT080808	BGC0002092	['steC_PCP.5']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0326	gold	steC_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QNL34618.1	569.0	959.0	(41377, 42547, '(+)')	steC	MT080808	BGC0002092	['steC_Condensation_Dual.1', 'steC_PCP.1', 'steC_Condensation_LCL.1', 'steC_Thioesterase.1', 'steC_Thioesterase.2']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0327	gold	steC_AMP-binding.2	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	2	QNL34618.1	1617.0	2019.0	(44521, 45727, '(+)')	steC	MT080808	BGC0002092	['steC_PCP.2', 'steC_Condensation_Dual.2', 'steC_Condensation_LCL.2']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0328	gold	steC_AMP-binding.3	leucine	CC(C)C[C@@H](C(=O)O)N	3	QNL34618.1	2697.0	3087.0	(47761, 48931, '(+)')	steC	MT080808	BGC0002092	['steC_PCP.3', 'steC_Condensation_LCL.3']	306	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp.'}
ADD0377	gold	dst18_AMP-binding.1	glycocyamine	C(C(=O)O)N=C(N)N	1	AIS24862.1	25.0	436.0	(22742, 23975, '(+)')	dst18	KJ634466	BGC0001147	['dst18_PCP.1', 'dst18_Condensation_LCL.1']	55404	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces netropsis'}
ADD0388	gold	H1X69_07235_AMP-binding.1	proline	C1C[C@H](NC1)C(=O)O	1	MBA5221218.1	40.0	499.0	(274440, 275817, '(+)')	H1X69_07235	JACERG010000004	BGC0002090	[]	68213	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoaurantiacus'}
ADD0458	gold	MAA_08622_AMP-binding.1	pipecolic acid	C1CCN[C@@H](C1)C(=O)O	1	EFY95969.1	32.0	422.0	(6757619, 6758789, '(+)')	MAA_08622	ADNJ02000001	BGC0002270	['MAA_08622_PCP.1', 'MAA_08622_TD.1']	655844	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Clavicipitaceae', 'genus': 'Metarhizium', 'species': 'Metarhizium robertsii'}
ADD0459	gold	FGSG_11660_AMP-binding.1	glutamic acid	C(CC(=O)O)[C@@H](C(=O)O)N	1	ESU05146.1	170.0	560.0	(196260, 197430, '(-)')	FGSG_11660	CM000574	BGC0002178	['FGSG_11660_PCP.1']	229533	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Sordariomycetes', 'order': 'Hypocreales', 'family': 'Nectriaceae', 'genus': 'Fusarium', 'species': 'Fusarium graminearum'}
ADD0535	gold	ATEG_03563_AMP-binding.1	4-hydroxyphenylpyruvic acid	C1=CC(=CC=C1CC(=O)C(=O)O)O	1	EAU36837.1	10.0	434.0	(2154329, 2155601, '(-)')	ATEG_03563	CH476597	BGC0002348	['ATEG_03563_Thioesterase.1', 'ATEG_03563_PP-binding.1']	341663	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus terreus'}
ADD0543	gold	G4B84_005468_AMP-binding.1	5,5-dimethylpipecolic acid	C1C(C)(C)CN[C@@H](C1)C(=O)O	1	QMW30133.1	32.0	423.0	(3961966, 3963139, '(+)')	G4B84_005468	CP059868	BGC0002248	['G4B84_005468_PCP.1', 'G4B84_005468_Cglyc.1']	332952	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus flavus'}
ADD0544	gold	PluTT01m_11970_AMP-binding.1	cysteine	C([C@@H](C(=O)O)N)S	1	AXG47410.1	559.0	958.0	(2721962, 2723159, '(+)')	PluTT01m_11970	CP024901	BGC0002715	['PluTT01m_11970_PP-binding.1', 'PluTT01m_11970_Heterocyclization.1', 'PluTT01m_11970_PCP.1']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD0545	gold	PluTT01m_11975_AMP-binding.1	cysteine	C([C@@H](C(=O)O)N)S	1	AXG47411.1	3043.0	3444.0	(2735563, 2736766, '(+)')	PluTT01m_11975	CP024901	BGC0002715	['PluTT01m_11975_Heterocyclization.1', 'PluTT01m_11975_cMT.1', 'PluTT01m_11975_PCP.1', 'PluTT01m_11975_Thioesterase.1']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD0575	gold	FJ695_03635_AMP-binding.1	glycine	NCC(=O)O	1	QDG75035.1	1198.0	1588.0	(846348, 847518, '(-)')	FJ695_03635	CP041191	BGC0002068	['FJ695_03635_Trans-AT_docking.5', 'FJ695_03635_Trans-AT_docking.4', 'FJ695_03635_PS.1', 'FJ695_03635_Trans-AT_docking.3', 'FJ695_03635_ACP_beta.1', 'FJ695_03635_cMT.1', 'FJ695_03635_Trans-AT_docking.2', 'FJ695_03635_Trans-AT_docking.1', 'FJ695_03635_PCP.1', 'FJ695_03635_Condensation_LCL.1']	2590016	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Labrenzia', 'species': 'Labrenzia sp. PHM005'}
ADD0576	gold	FJ695_03625_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	QDG75033.1	5131.0	5533.0	(808887, 810093, '(-)')	FJ695_03625	CP041191	BGC0002068	['FJ695_03625_Thioesterase.1', 'FJ695_03625_PCP.1', 'FJ695_03625_Condensation_LCL.1', 'FJ695_03625_Trans-AT_docking.3', 'FJ695_03625_Trans-AT_docking.2', 'FJ695_03625_PP-binding.1', 'FJ695_03625_ACP.1', 'FJ695_03625_Trans-AT_docking.1']	2590016	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Hyphomicrobiales', 'family': 'Stappiaceae', 'genus': 'Labrenzia', 'species': 'Labrenzia sp. PHM005'}
ADD0584	gold	BBP40_009477_AMP-binding.1	cinnamic acid	C1=CC=C(C=C1)/C=C/C(=O)O	1	KAF7597139.1	258.0	653.0	(65623, 66808, '(+)')	BBP40_009477	MBFL02000005	BGC0002264	['BBP40_009477_PCP.1', 'BBP40_009477_Condensation_DCL.1']	1873369	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus hancockii'}
ADD0585	gold	BBP40_009478_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	KAF7597140.1	19.0	419.0	(72719, 73919, '(-)')	BBP40_009478	MBFL02000005	BGC0002264	['BBP40_009478_TD.1', 'BBP40_009478_PCP.1']	1873369	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus hancockii'}
ADD0594	gold	FAC38_35_AMP-binding.1	anthranilic acid	C1=CC=C(C(=C1)C(=O)O)N	1	QMS79067.1	245.0	648.0	(97703, 98912, '(-)')	FAC38_35	MT376588	BGC0002198	['FAC38_35_Condensation_DCL.1', 'FAC38_35_PCP.1']	2081996	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus terreus'}
ADD0595	gold	FAC38_35_AMP-binding.2	kynurenine	C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N	2	QMS79067.1	1351.0	1753.0	(94388, 95594, '(-)')	FAC38_35	MT376588	BGC0002198	['FAC38_35_Condensation_DCL.2', 'FAC38_35_PCP.2']	2081996	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus terreus'}
ADD0596	gold	arg2_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	QCE43602.1	29.0	406.0	(2735, 3866, '(+)')	arg2	MK047651	BGC0001834	['arg2_PCP.1', 'arg2_Epimerization.1', 'arg2_TIGR01720.1', 'arg2_Condensation_DCL.1', 'arg2_nMT.1']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0597	gold	arg2_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	QCE43602.1	1510.0	1907.0	(7178, 8369, '(+)')	arg2	MK047651	BGC0001834	['arg2_PCP.2', 'arg2_Condensation_DCL.2']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0598	gold	arg2_AMP-binding.3	glycine	NCC(=O)O	3	QCE43602.1	2564.0	2950.0	(10340, 11498, '(+)')	arg2	MK047651	BGC0001834	['arg2_PCP.3']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0599	gold	arg3_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	QCE43603.1	474.0	879.0	(14725, 15940, '(+)')	arg3	MK047651	BGC0001834	['arg3_Condensation_LCL.1', 'arg3_PCP.1', 'arg3_Heterocyclization.1', 'arg3_Thioesterase.1']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0600	gold	arg3_AMP-binding.2	cysteine	C([C@@H](C(=O)O)N)S	2	QCE43603.1	1544.0	1953.0	(17935, 19162, '(+)')	arg3	MK047651	BGC0001834	['arg3_PCP.2', 'arg3_Condensation_LCL.2']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0601	gold	arg3_AMP-binding.3	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	3	QCE43603.1	2999.0	3389.0	(22300, 23470, '(+)')	arg3	MK047651	BGC0001834	['arg3_PCP.3', 'arg3_Condensation_LCL.3']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0602	gold	arg3_AMP-binding.4	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	4	QCE43603.1	4039.0	4432.0	(25420, 26599, '(+)')	arg3	MK047651	BGC0001834	['arg3_PCP.4', 'arg3_Condensation_LCL.4']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0603	gold	arg3_AMP-binding.5	glycine	NCC(=O)O	5	QCE43603.1	5088.0	5471.0	(28567, 29716, '(+)')	arg3	MK047651	BGC0001834	['arg3_PCP.5']	764904	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Myxococcota', 'class': 'Myxococcia', 'order': 'Myxococcales', 'family': 'Archangiaceae', 'genus': 'Cystobacter', 'species': 'Cystobacter sp. SBCb004'}
ADD0605	gold	PluTT01m_16815_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	AXG48275.1	64.0	463.0	(3879378, 3880575, '(-)')	PluTT01m_16815	CP024901	BGC0002716	['PluTT01m_16815_Thioesterase.1', 'PluTT01m_16815_Condensation_LCL.1', 'PluTT01m_16815_Condensation_Dual.1', 'PluTT01m_16815_PCP.1']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD0606	gold	PluTT01m_16815_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	AXG48275.1	1140.0	1549.0	(3876120, 3877347, '(-)')	PluTT01m_16815	CP024901	BGC0002716	['PluTT01m_16815_Condensation_Dual.2', 'PluTT01m_16815_PCP.2']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD0607	gold	PluTT01m_16815_AMP-binding.3	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	3	AXG48275.1	2210.0	2605.0	(3872952, 3874137, '(-)')	PluTT01m_16815	CP024901	BGC0002716	['PluTT01m_16815_Condensation_Dual.3', 'PluTT01m_16815_PCP.3']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD0608	gold	PluTT01m_16815_AMP-binding.4	leucine	CC(C)C[C@@H](C(=O)O)N	4	AXG48275.1	3281.0	3681.0	(3869724, 3870924, '(-)')	PluTT01m_16815	CP024901	BGC0002716	['PluTT01m_16815_PCP.4']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD0609	gold	PluTT01m_16815_AMP-binding.5	leucine	CC(C)C[C@@H](C(=O)O)N	5	AXG48275.1	4357.0	4752.0	(3866511, 3867696, '(-)')	PluTT01m_16815	CP024901	BGC0002716	['PluTT01m_16815_PCP.5']	141679	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Photorhabdus', 'species': 'Photorhabdus laumondii'}
ADD0611	gold	PDE_09198_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	EPS34234.1	3012.0	3420.0	(3601129, 3602353, '(-)')	PDE_09198	KB644415	BGC0002067	['PDE_09198_TD.1', 'PDE_09198_PCP.1', 'PDE_09198_Condensation_LCL.1', 'PDE_09198_cMT.1']	933388	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Penicillium', 'species': 'Penicillium oxalicum'}
ADD0616	gold	KFU94_14630_AMP-binding.1	asparagine	C([C@@H](C(=O)O)N)C(=O)N	1	MBV7329455.1	1655.0	2074.0	(152750, 154007, '(+)')	KFU94_14630	JAHBNG010000012	BGC0002131	['KFU94_14630_Condensation_LCL.1', 'KFU94_14630_PCP.1', 'KFU94_14630_Thioesterase.1']	2834438	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Chloroflexota', 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'Chloroflexi bacterium TSY'}
ADD0724	gold	PRtIB026_34650_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	BCJ07600.1	121.0	510.0	(114376, 115543, '(-)')	PRtIB026_34650	AP023348	BGC0002379	['PRtIB026_34650_PCP.1']	2749999	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. RtIB026'}
ADD0725	gold	PRtIB026_34640_AMP-binding.1	glutamic acid	C(CC(=O)O)[C@@H](C(=O)O)N	1	BCJ07599.1	472.0	871.0	(111194, 112391, '(-)')	PRtIB026_34640	AP023348	BGC0002379	['PRtIB026_34640_PCP.1', 'PRtIB026_34640_Condensation_Dual.1', 'PRtIB026_34640_NRPS-COM_Nterm.1']	2749999	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. RtIB026'}
ADD0726	gold	PRtIB026_33980_AMP-binding.1	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	1	BCJ07533.1	549.0	949.0	(40351, 41551, '(-)')	PRtIB026_33980	AP023348	BGC0002379	['PRtIB026_33980_Condensation_Dual.3', 'PRtIB026_33980_PCP.1', 'PRtIB026_33980_Condensation_Dual.1']	2749999	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. RtIB026'}
ADD0727	gold	PRtIB026_33980_AMP-binding.2	valine	CC(C)[C@@H](C(=O)O)N	2	BCJ07533.1	1601.0	1991.0	(37225, 38395, '(-)')	PRtIB026_33980	AP023348	BGC0002379	['PRtIB026_33980_PCP.2', 'PRtIB026_33980_Condensation_Dual.2']	2749999	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. RtIB026'}
ADD0728	gold	PRtIB026_33970_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	BCJ07532.1	71.0	451.0	(34052, 35192, '(-)')	PRtIB026_33970	AP023348	BGC0002379	['PRtIB026_33970_Condensation_Dual.1', 'PRtIB026_33970_PCP.1']	2749999	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. RtIB026'}
ADD0729	gold	PRtIB026_33970_AMP-binding.2	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	2	BCJ07532.1	1106.0	1504.0	(30893, 32087, '(-)')	PRtIB026_33970	AP023348	BGC0002379	['PRtIB026_33970_Condensation_Dual.2', 'PRtIB026_33970_PCP.2']	2749999	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. RtIB026'}
